imdb_id,title,rating,directors,writers,actors,budget,gross,financial score,score
tt0804497,It's Kind of a Funny Story,7.1,"['Anna Boden', 'Ryan Fleck']","['Ryan Fleck', 'Anna Boden', 'and 1 more credit']","['Keir Gilchrist', 'Dana DeVestern', 'Lauren Graham', 'Jim Gaffigan', 'Karen Chilton', 'Zach Galifianakis', 'Aasif Mandvi', 'Jared Goldstein', 'Alan Aisenberg', 'Zo Kravitz', 'Thomas Mann', 'Jeremy Davies', 'Rosalyn Coleman', 'Viola Davis', 'Lou Myers']","$8,000,000 ","$6,350,058 ",5.45 ,6.27 
tt1152836,Public Enemies,7,['Michael Mann'],"['Ronan Bennett', 'Michael Mann']","['James Russo', 'David Wenham', 'Christian Stolte', 'Jason Clarke', 'Johnny Depp', 'John Judd', 'Stephen Dorff', 'Michael Vieau', 'John Kishline', 'Wesley Walker', 'John Scherp', 'Elena Kenney', 'William Nero Jr.', 'Channing Tatum', 'Christian Bale']","$100,000,000 ","$97,104,620 ",5.55 ,6.28 
tt0088172,Starman,6.9,['John Carpenter'],"['Bruce A. Evans', 'Raynold Gideon', 'and 1 more credit']","['Jeff Bridges', 'Karen Allen', 'Charles Martin Smith', 'Richard Jaeckel', 'Robert Phalen', 'Tony Edwards', 'John Walter Davis', 'Ted White', 'Dirk Blocker', 'M.C. Gainey', 'Sean Stanek', ""George 'Buck' Flower"", 'Russ Benning', 'Ralph Cosham', 'David Wells']","$24,000,000 ","$28,700,000 ",5.65 ,6.28 
tt0087075,The Company of Wolves,6.6,['Neil Jordan'],"['Angela Carter', 'Neil Jordan', 'and 1 more credit']","['Angela Lansbury', 'David Warner', 'Graham Crowden', 'Brian Glover', 'Kathryn Pogson', 'Stephen Rea', 'Tusse Silberg', 'Micha Bergese', 'Sarah Patterson', 'Georgia Slowe', 'Susan Porrett', 'Shane Johnstone', 'Dawn Archibald', 'Richard Morant', 'Danielle Dax']","$2,000,000 ","$4,389,334 ",5.96 ,6.28 
tt0259711,Vanilla Sky,6.8,['Cameron Crowe'],"['Alejandro Amenbar', 'Mateo Gil', 'and 1 more credit']","['Tom Cruise', 'Penlope Cruz', 'Cameron Diaz', 'Kurt Russell', 'Jason Lee', 'Noah Taylor', 'Timothy Spall', 'Tilda Swinton', 'Michael Shannon', 'Delaina Mitchell', 'Shalom Harlow', 'Oona Hart', 'Ivana Milicevic', 'Johnny Galecki', 'Jhaemi Willens']","$68,000,000 ","$100,614,858 ",5.76 ,6.28 
tt0067065,Escape from the Planet of the Apes,6.2,['Don Taylor'],"['Paul Dehn', 'Pierre Boulle']","['Roddy McDowall', 'Kim Hunter', 'Bradford Dillman', 'Natalie Trundy', 'Eric Braeden', 'Ricardo Montalban', 'William Windom', 'Sal Mineo', 'Albert Salmi', 'Jason Evers', 'John Randolph', 'Harry Lauter', 'M. Emmet Walsh', 'Roy Glenn', 'Peter Forster']","$2,500,000 ","$12,300,000 ",6.36 ,6.28 
tt1599348,Safe House,6.8,['Daniel Espinosa'],['David Guggenheim'],"['Denzel Washington', 'Ryan Reynolds', 'Vera Farmiga', 'Brendan Gleeson', 'Sam Shepard', 'Rubn Blades', 'Nora Arnezeder', 'Robert Patrick', 'Liam Cunningham', 'Joel Kinnaman', 'Fares Fares', 'Jenna Dover', 'Stephen Rider', 'Daniel Fox', 'Tracie Thoms']","$85,000,000 ","$126,181,630 ",5.76 ,6.28 
tt0116477,Hamlet,7.7,['Kenneth Branagh'],"['William Shakespeare', 'Kenneth Branagh']","['Riz Abbasi', 'Richard Attenborough', 'David Blair', 'Brian Blessed', 'Kenneth Branagh', 'Richard Briers', 'Michael Bryant', 'Peter Bygott', 'Julie Christie', 'Billy Crystal', 'Charles Daish', 'Judi Dench', 'Grard Depardieu', 'Reece Dinsdale', 'Ken Dodd']","$18,000,000 ","$4,414,535 ",4.86 ,6.28 
tt0391198,The Grudge,5.8,['Takashi Shimizu'],"['Stephen Susco', 'Takashi Shimizu']","['Sarah Michelle Gellar', 'Jason Behr', 'William Mapother', 'Clea DuVall', 'KaDee Strickland', 'Grace Zabriskie', 'Bill Pullman', 'Rosa Blasi', 'Ted Raimi', 'Ryo Ishibashi', 'Yko Maki', 'Yuya Ozeki', 'Takako Fuji', 'Takashi Matsuyama', 'Hiroshi Matsunaga']","$10,000,000 ","$110,175,871 ",6.76 ,6.28 
tt0316465,Radio,6.8,['Michael Tollin'],"['Mike Rich', 'and 1 more credit']","['Cuba Gooding Jr.', 'Ed Harris', 'Alfre Woodard', 'S. Epatha Merkerson', 'Brent Sexton', 'Chris Mulkey', 'Sarah Drew', 'Riley Smith', 'Patrick Breen', 'Debra Winger', 'Bill Roberson', 'Kenneth H. Callender', 'Michael Harding', 'Charles Garren', 'Rebecca Koon']","$35,000,000 ","$52,277,485 ",5.77 ,6.28 
tt0365737,Syriana,7,['Stephen Gaghan'],"['Stephen Gaghan', 'Robert Baer']","['Kayvan Novak', 'George Clooney', 'Amr Waked', 'Christopher Plummer', 'Jeffrey Wright', 'Chris Cooper', 'Robert Foxworth', 'Nicky Henson', 'Nicholas Art', 'Matt Damon', 'Amanda Peet', 'Steven Hinkle', 'Daisy Torm', 'Peter Gerety', 'Richard Lintern']","$50,000,000 ","$50,824,620 ",5.57 ,6.29 
tt0412080,The World's Fastest Indian,7.8,['Roger Donaldson'],['Roger Donaldson'],"['Anthony Hopkins', 'Iain Rea', 'Tessa Mitchell', 'Aaron Murphy', 'Tim Shadbolt', 'Annie Whittle', 'Greg Johnson', 'Antony Starr', 'Kate Sullivan', 'Craig Hall', 'Jim Bowman', 'Alison Bruce', 'Phoebe Falconer', 'Charles Pierard', 'Barry Ryan']","$25,000,000 ","$5,128,124 ",4.77 ,6.29 
tt0283139,White Oleander,7,['Peter Kosminsky'],"['Janet Fitch', 'Mary Agnes Donoghue']","['Amy Aquino', 'John Billingsley', 'Elisa Bocanegra', 'Darlene Bohorquez', 'Solomon Burke Jr.', 'Scott Allan Campbell', 'Sam Catlin', 'Debra Christofferson', 'Billy Connolly', 'Marc Donato', 'Svetlana Efremova', 'Patrick Fugit', 'Vernon Haas', 'Sean Happy', 'Cole Hauser']","$16,000,000 ","$16,346,122 ",5.58 ,6.29 
tt0117318,The People vs. Larry Flynt,7.3,['Milos Forman'],"['Scott Alexander', 'Larry Karaszewski']","['Woody Harrelson', 'Courtney Love', 'Edward Norton', 'Brett Harrelson', 'Donna Hanover', 'James Cromwell', 'Crispin Glover', 'Vincent Schiavelli', 'Miles Chapin', 'James Carville', 'Richard Paul', 'Burt Neuborne', 'Jan Trska', 'Cody Block', 'Ryan Post']","$36,000,000 ","$20,191,312 ",5.28 ,6.29 
tt0096463,Working Girl,6.6,['Mike Nichols'],['Kevin Wade'],"['Harrison Ford', 'Sigourney Weaver', 'Melanie Griffith', 'Alec Baldwin', 'Joan Cusack', 'Philip Bosco', 'Nora Dunn', 'Oliver Platt', 'James Lally', 'Kevin Spacey', 'Robert Easton', 'Olympia Dukakis', 'Amy Aquino', 'Jeffrey Nordling', 'Elizabeth Whitcraft']","$28,000,000 ","$64,000,000 ",5.98 ,6.29 
tt0161100,The Wood,6.3,['Rick Famuyiwa'],"['Rick Famuyiwa', 'Todd Boyd', 'and 1 more credit']","['Elayn J. Taylor', 'Omar Epps', 'Richard T. Jones', 'Sean Nelson', 'Duane Finley', 'Trent Cameron', 'Malinda Williams', 'Patricia Belcher', 'Taye Diggs', 'Tamala Jones', ""De'aundre Bonds"", 'Cynthia Martells', 'Wyking Jones', 'Geoffrey Blackshire', 'Jascha Washington']","$6,000,000 ","$25,047,631 ",6.28 ,6.29 
tt0077869,The Lord of the Rings,6,['Ralph Bakshi'],"['Chris Conkling', 'Peter S. Beagle', 'and 1 more credit']","['Christopher Guard', 'William Squire', 'Michael Scholes', 'John Hurt', 'Simon Chandler', 'Dominic Guard', 'Norman Bird', 'Michael Graham Cox', 'Anthony Daniels', 'David Buck', 'Peter Woodthorpe', 'Fraser Kerr', 'Philip Stone', 'Michael Deacon', 'Andr Morell']","$4,000,000 ","$30,471,420 ",6.58 ,6.29 
tt0089927,Rocky IV,6.3,['Sylvester Stallone'],['Sylvester Stallone'],"['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Carl Weathers', 'Brigitte Nielsen', 'Tony Burton', 'Michael Pataki', 'Dolph Lundgren', 'Stu Nahan', 'R.J. Adams', 'Al Bandiero', 'Dominic Barto', 'Danial Brown', 'James Brown', 'Rose Mary Campos']","$30,000,000 ","$125,409,936 ",6.28 ,6.29 
tt0081573,Superman II,6.7,"['Richard Lester', 'and 1 more credit']","['Jerry Siegel', 'Joe Shuster']","['Gene Hackman', 'Christopher Reeve', 'Ned Beatty', 'Jackie Cooper', 'Sarah Douglas', 'Margot Kidder', ""Jack O'Halloran"", 'Valerie Perrine', 'Susannah York', 'Clifton James', 'E.G. Marshall', 'Marc McClure', 'Terence Stamp', 'Leueen Willoughby', 'Robin Pappas']","$54,000,000 ","$101,347,629 ",5.88 ,6.29 
tt1621045,Think Like a Man,6,['Tim Story'],"['Keith Merryman', 'David A. Newman', 'and 1 more credit']","['Michael Ealy', 'Jerry Ferrara', 'Meagan Good', 'Regina Hall', 'Kevin Hart', 'Taraji P. Henson', 'Terrence Jenkins', 'Jenifer Lewis', 'Romany Malco', 'Gary Owen', 'Gabrielle Union', 'La La Anthony', 'Chris Brown', 'Wendy Williams', 'Sherri Shepherd']","$12,000,000 ","$91,547,205 ",6.58 ,6.29 
tt0279113,The Good Girl,6.5,['Miguel Arteta'],['Mike White'],"['Jennifer Aniston', 'Deborah Rush', 'Mike White', 'John Carroll Lynch', 'Jake Gyllenhaal', 'Zooey Deschanel', 'John C. Reilly', 'Tim Blake Nelson', 'Jacquie Barnbrook', ""Annie O'Donnell"", 'John Doe', 'Roxanne Hart', 'Jon Shere', 'Alice Amter', 'Jean Rhodes']","$5,000,000 ","$14,015,786 ",6.08 ,6.29 
tt0449088,Pirates of the Caribbean: At World's End,7,['Gore Verbinski'],"['Ted Elliott', 'Terry Rossio']","['Johnny Depp', 'Geoffrey Rush', 'Orlando Bloom', 'Keira Knightley', 'Jack Davenport', 'Bill Nighy', 'Jonathan Pryce', 'Lee Arenberg', 'Mackenzie Crook', 'Kevin McNally', 'David Bailie', 'Stellan Skarsgrd', 'Tom Hollander', 'Naomie Harris', 'Martin Klebba']","$300,000,000 ","$309,420,425 ",5.58 ,6.29 
tt0303714,Barbershop,6.1,['Tim Story'],"['Mark Brown', 'Mark Brown']","['Ice Cube', 'Anthony Anderson', 'Cedric the Entertainer', 'Sean Patrick Thomas', 'Eve', 'Troy Garity', 'Michael Ealy', 'Leonard Earl Howze', 'Keith David', 'Jazsmin Lewis', 'Lahmard J. Tate', 'Tom Wright', 'Jason George', 'DeRay Davis', 'Sonya Eddy']","$12,000,000 ","$75,074,950 ",6.48 ,6.29 
tt0150915,Hilary and Jackie,7.2,['Anand Tucker'],"['Hilary du Pr', 'Piers du Pr', 'and 1 more credit']","['Emily Watson', 'Rachel Griffiths', 'James Frain', 'David Morrissey', 'Charles Dance', 'Celia Imrie', 'Rupert Penry-Jones', 'Bill Paterson', 'Auriol Evans', 'Keylee Jade Flanders', 'Grace Chatto', 'Nyree Dawn Porter', 'Maggie McCarthy', 'Vernon Dobtcheff', 'Anthony Smee']","$7,000,000 ","$4,874,838 ",5.38 ,6.29 
tt0277434,We Were Soldiers,7,['Randall Wallace'],"['Harold G. Moore', 'Joseph L. Galloway', 'and 1 more credit']","['Mel Gibson', 'Madeleine Stowe', 'Greg Kinnear', 'Sam Elliott', 'Chris Klein', 'Keri Russell', 'Barry Pepper', 'Duong Don', 'Ryan Hurst', 'Robert Bagnell', 'Marc Blucas', 'Josh Daugherty', 'Jsu Garcia', 'Jon Hamm', 'Clark Gregg']","$75,000,000 ","$78,120,196 ",5.59 ,6.29 
tt0462499,Rambo,7.1,['Sylvester Stallone'],"['Art Monterastelli', 'Sylvester Stallone', 'and 1 more credit']","['Sylvester Stallone', 'Julie Benz', 'Matthew Marsden', 'Graham McTavish', 'Reynaldo Gallegos', 'Jake La Botz', 'Tim Kang', 'Maung Maung Khin', 'Paul Schulze', 'Cameron Pearson', 'Thomas Peterson', 'Tony Skarberg', 'James With', 'Kasikorn Niyompattana', ""Shaliew 'Lek' Bamrungbun""]","$50,000,000 ","$42,754,105 ",5.49 ,6.29 
tt0118564,Affliction,7,['Paul Schrader'],"['Russell Banks', 'Paul Schrader']","['Nick Nolte', 'Brigid Tierney', 'Holmes Osborne', 'Jim True-Frost', 'Tim Post', 'Christopher Heyerdahl', 'Marian Seldes', 'Janine Theriault', 'Mary Beth Hurt', 'Paul Stewart', 'Sissy Spacek', 'Wayne Robson', 'Sean McCann', 'Sheena Larkin', 'Penny Mancuso']","$6,000,000 ","$6,302,154 ",5.59 ,6.29 
tt0111282,Stargate,6.9,['Roland Emmerich'],"['Dean Devlin', 'Roland Emmerich']","['Kurt Russell', 'James Spader', 'Alexis Cruz', 'Viveca Lindfors', 'Mili Avital', 'John Diehl', 'Leon Rippy', 'Carlos Lauchu', 'Djimon Hounsou', 'Erick Avari', 'French Stewart', 'Gianin Loffler', 'Jaye Davidson', 'Christopher John Fields', 'Derek Webster']","$55,000,000 ","$71,565,669 ",5.70 ,6.30 
tt1172233,Whip It,6.9,['Drew Barrymore'],"['Shauna Cross', 'Shauna Cross']","['Sarah Habel', 'Shannon Eagen', 'Edward Austin Kelly', 'Mary Callaghan Lynch', 'Ellen Page', 'Jimmy Fallon', 'Alia Shawkat', 'Marcia Gay Harden', 'Barbara Coven', 'Eulala Scheel', 'Nina Kircher', 'Daniel Stern', 'Mark Boyd', 'Carlo Alban', 'Douglas Minckiewicz']","$10,000,000 ","$13,034,417 ",5.70 ,6.30 
tt0988047,Traitor,7,['Jeffrey Nachmanoff'],"['Jeffrey Nachmanoff', 'Steve Martin', 'and 1 more credit']","['Don Cheadle', 'Guy Pearce', 'Sad Taghmaoui', 'Neal McDonough', 'Alyy Khan', 'Archie Panjabi', 'Raad Rawi', 'Hassam Ghancy', 'Mozhan Marn', 'Adeel Akhtar', 'Jeff Daniels', 'Lorena Gale', 'Scali Delpeyrat', 'Mehdi Ortelsberg', 'Aizoun Abdelkader']","$22,000,000 ","$23,530,831 ",5.60 ,6.30 
tt0097659,Kickboxer,5.9,"['Mark DiSalle', 'David Worth']","['Mark DiSalle', 'Glenn A. Bruce']","['Jean-Claude Van Damme', 'Dennis Alexio', 'Dennis Chan', 'Michel Qissi', 'Haskell V. Anderson III', 'Rochelle Ashana', 'Ka Ting Lee', 'Richard Foo', 'Ricky Liu', 'Ho Ying Sin', 'Tony Chan', 'Brad Kerner', 'Dean Harrington', 'Mark DiSalle', 'Richard Santoro']","$1,500,000 ","$14,533,681 ",6.70 ,6.30 
tt1564349,Dolphin Tale,6.7,['Charles Martin Smith'],"['Karen Janszen', 'Noam Dromi']","['Harry Connick Jr.', 'Ashley Judd', 'Nathan Gamble', 'Kris Kristofferson', 'Cozi Zuehlsdorff', 'Morgan Freeman', 'Austin Stowell', 'Frances Sternhagen', 'Austin Highsmith', 'Betsy Landin', 'Juliana Harkavy', 'Megan Lozicki', 'Tom Nowicki', 'Jim Fitzpatrick', 'Kim Ostrenko']","$37,000,000 ","$72,279,690 ",5.90 ,6.30 
tt0096332,The Unbearable Lightness of Being,7.3,['Philip Kaufman'],"['Milan Kundera', 'Jean-Claude Carrire', 'and 1 more credit']","['Daniel Day-Lewis', 'Juliette Binoche', 'Lena Olin', 'Derek de Lint', 'Erland Josephson', 'Pavel Landovsk', 'Donald Moffat', 'Daniel Olbrychski', 'Stellan Skarsgrd', 'Tomasz Borkowy', 'Bruce Myers', 'Pavel Slab', 'Pascale Kalensky', 'Jacques Ciron', 'Anne Lonnberg']","$17,000,000 ","$10,006,806 ",5.30 ,6.30 
tt0077588,The Fury,6.3,['Brian De Palma'],"['John Farris', 'John Farris']","['Kirk Douglas', 'John Cassavetes', 'Carrie Snodgress', 'Charles Durning', 'Amy Irving', 'Fiona Lewis', 'Andrew Stevens', 'Carol Eve Rossen', 'Rutanya Alda', 'Joyce Easton', 'William Finley', 'Jane Lambert', 'Sam Laws', 'J. Patrick McNamara', 'Alice Nunn']","$5,500,000 ","$24,000,000 ",6.30 ,6.30 
tt0361862,The Machinist,7.8,['Brad Anderson'],['Scott Kosar'],"['Christian Bale', 'Jennifer Jason Leigh', 'Aitana Snchez-Gijn', 'John Sharian', 'Michael Ironside', 'Lawrence Gilliard Jr.', 'Reg E. Cathey', 'Anna Massey', 'Matthew Romero Moore', 'Robert Long', 'Colin Stinton', 'Craig Stevenson', 'Ferran Lahoz', 'Jeremy Xido', 'Norman Bell']","$5,000,000 ","$1,082,715 ",4.80 ,6.30 
tt0172493,"Girl, Interrupted",7.2,['James Mangold'],"['Susanna Kaysen', 'James Mangold']","['Winona Ryder', 'Angelina Jolie', 'Whoopi Goldberg', 'Brittany Murphy', 'Clea DuVall', 'Elisabeth Moss', 'Vanessa Redgrave', 'Jared Leto', 'Jeffrey Tambor', 'Angela Bettis', 'Jillian Armenante', 'Drucie McDaniel', 'Alison Claire', 'Christina Myers', 'Joanna Kerns']","$40,000,000 ","$28,871,190 ",5.40 ,6.30 
tt0498399,We Own the Night,6.9,['James Gray'],['James Gray'],"['Joaquin Phoenix', 'Eva Mendes', 'Danny Hoch', 'Alex Veadov', 'Oleg Taktarov', 'Dominic Colon', ""Joe D'Onofrio"", 'Elena Solovey', 'Moni Moshonov', 'Mark Wahlberg', 'Maggie Kiley', 'Paul Herman', 'Robert Duvall', 'Antoni Corone', 'Craig Walker']","$21,000,000 ","$27,648,264 ",5.70 ,6.30 
tt0343660,50 First Dates,6.8,['Peter Segal'],['George Wing'],"['Adam Sandler', 'Drew Barrymore', 'Rob Schneider', 'Sean Astin', 'Lusia Strus', 'Dan Aykroyd', 'Amy Hill', 'Allen Covert', 'Blake Clark', 'Maya Rudolph', ""Pomaika'i Brown"", 'Joe Nakashima', 'Peter Dante', 'Dom Magwili', 'Jonathan Loughran']","$75,000,000 ","$120,776,832 ",5.80 ,6.30 
tt0472062,Charlie Wilson's War,7.1,['Mike Nichols'],"['Aaron Sorkin', 'George Crile']","['Tom Hanks', 'Amy Adams', 'Julia Roberts', 'Philip Seymour Hoffman', 'Terry Bozeman', 'Brian Markinson', 'Jud Tylor', 'Hilary Angelo', 'Cyia Batten', 'Kirby Mitchell', 'Ed Regine', 'Daniel Eric Gold', 'Emily Blunt', 'Peter Gerety', 'Wynn Everett']","$75,000,000 ","$66,636,385 ",5.51 ,6.30 
tt0111070,The Santa Clause,6.1,['John Pasquin'],"['Leo Benvenuti', 'Steve Rudnick']","['Tim Allen', 'Judge Reinhold', 'Wendy Crewson', 'Eric Lloyd', 'David Krumholtz', 'Larry Brandenburg', 'Mary Gross', 'Paige Tamada', 'Peter Boyle', 'Judith Scott', 'Jayne Eastwood', 'Melissa King', 'Bradley Wentworth', 'Azura Bates', 'Joshua Satok']","$22,000,000 ","$144,833,357 ",6.51 ,6.30 
tt0328589,Under the Tuscan Sun,6.6,['Audrey Wells'],"['Frances Mayes', 'Audrey Wells', 'and 1 more credit']","['Diane Lane', 'Sandra Oh', 'Lindsay Duncan', 'Raoul Bova', 'Vincent Riotta', 'Mario Monicelli', 'Roberto Nobile', 'Anita Zagaria', 'Evelina Gori', 'Giulia Steigerwalt', 'Pawel Szajda', 'Valentine Pelka', 'Sasa Vulicevic', 'Massimo Sarchielli', 'Claudia Gerini']","$18,000,000 ","$43,610,723 ",6.01 ,6.30 
tt0411477,Hellboy II: The Golden Army,7.1,['Guillermo del Toro'],"['Guillermo del Toro', 'Guillermo del Toro']","['Ron Perlman', 'Selma Blair', 'Doug Jones', 'John Alexander', 'James Dodd', 'Seth MacFarlane', 'Luke Goss', 'Anna Walton', 'Jeffrey Tambor', 'John Hurt', 'Brian Steele', 'Andrew Hefler', 'Ivn Kamars', 'Mike Kelly', 'Jeremy Zimmermann']","$85,000,000 ","$75,754,670 ",5.51 ,6.30 
tt0080455,The Blues Brothers,7.9,['John Landis'],"['Dan Aykroyd', 'John Landis']","['John Belushi', 'Dan Aykroyd', 'James Brown', 'Cab Calloway', 'Ray Charles', 'Aretha Franklin', 'Steve Cropper', 'Donald Dunn', 'Murphy Dunne', 'Willie Hall', 'Tom Malone', 'Lou Marini', 'Matt Murphy', 'Alan Rubin', 'Carrie Fisher']","$27,000,000 ","$4,858,152 ",4.71 ,6.30 
tt0293508,The Phantom of the Opera,7.2,['Joel Schumacher'],"['Gaston Leroux', 'Andrew Lloyd Webber']","['Gerard Butler', 'Emmy Rossum', 'Patrick Wilson', 'Miranda Richardson', 'Minnie Driver', 'Ciarn Hinds', 'Simon Callow', 'Victor McGuire', 'Jennifer Ellison', 'Murray Melvin', 'Kevin McNally', 'James Fleet', 'Imogen Bain', 'Miles Western', 'Judith Paris']","$70,000,000 ","$51,225,796 ",5.41 ,6.30 
tt0418763,Jarhead,7.1,['Sam Mendes'],"['William Broyles Jr.', 'Anthony Swofford']","['Jake Gyllenhaal', 'Scott MacDonald', 'Peter Sarsgaard', 'Jamie Foxx', 'Ming Lo', 'Lucas Black', 'Kevin Foster', 'Brian Geraghty', 'Damion Poitier', 'Riad Galayini', 'Craig Coyne', 'Katherine Randolph', 'Honorine Bell', 'Dendrie Taylor', 'James Morrison']","$70,000,000 ","$62,647,540 ",5.51 ,6.30 
tt0268690,Thirteen Conversations About One Thing,7,['Jill Sprecher'],"['Karen Sprecher', 'Jill Sprecher']","['Matthew McConaughey', 'David Connolly', 'Joseph Siravo', 'A.D. Miles', 'Sig Libowitz', 'James Yaegashi', 'Dion Graham', 'Fernando Lpez', 'Brian Smiar', 'Paul Austin', 'Allie Woods Jr.', 'John Turturro', 'Amy Irving', 'Barbara Sukowa', 'Rob McElhenney']","$3,000,000 ","$3,287,435 ",5.61 ,6.31 
tt0101516,Bugsy,6.8,['Barry Levinson'],"['James Toback', 'Dean Jennings']","['Warren Beatty', 'Annette Bening', 'Harvey Keitel', 'Ben Kingsley', 'Elliott Gould', 'Joe Mantegna', 'Richard C. Sarafian', 'Bebe Neuwirth', 'Gian-Carlo Scandiuzzi', 'Wendy Phillips', 'Stefanie Mason', 'Kimberly McCullough', 'Andy Romano', 'Robert Beltran', 'Bill Graham']","$30,000,000 ","$49,114,016 ",5.81 ,6.31 
tt0462590,Step Up,6.2,['Anne Fletcher'],"['Duane Adler', 'Melissa Rosenberg', 'and 1 more credit']","['Channing Tatum', 'Jenna Dewan-Tatum', 'Damaine Radcliff', ""De'Shawn Washington"", 'Mario', 'Drew Sidora', 'Rachel Griffiths', 'Josh Henderson', 'Tim Lacatena', 'Alyson Stoner', 'Heavy D', 'Deirdre Lovejoy', 'Jane Beard', 'Richard Pelzman', 'Carlyncia S. Peck']","$12,000,000 ","$65,328,121 ",6.41 ,6.31 
tt0094862,Child's Play,6.4,['Tom Holland'],"['Don Mancini', 'Don Mancini']","['Catherine Hicks', 'Chris Sarandon', 'Alex Vincent', 'Brad Dourif', 'Dinah Manoff', 'Tommy Swerdlow', 'Jack Colvin', 'Neil Giuntoli', 'Juan Ramrez', 'Alan Wilder', 'Richard Baird', 'Raymond Oliver', 'Aaron Osborne', 'Tyler Hard', 'Ted Liss']","$9,000,000 ","$32,842,703 ",6.21 ,6.31 
tt0993842,Hanna,6.9,['Joe Wright'],"['Seth Lochhead', 'David Farr', 'and 1 more credit']","['Saoirse Ronan', 'Eric Bana', 'Vicky Krieps', 'Cate Blanchett', 'Paris Arrowsmith', 'John Macmillan', 'Tim Beckmann', 'Paul Birchard', 'Christian Malcolm', 'Jamie Beamish', 'Tom Hodgkins', 'Vincent Montuel', 'Nathan Nolan', 'Michelle Dockery', 'Jessica Barden']","$30,000,000 ","$40,259,119 ",5.71 ,6.31 
tt1458175,The Next Three Days,7.3,['Paul Haggis'],"['Paul Haggis', 'Fred Cavay', 'and 1 more credit']","['Russell Crowe', 'Elizabeth Banks', 'Michael Buie', 'Moran Atias', 'Remy Nozik', 'Toby Green', 'Tyler Green', 'Jason Beghe', 'Aisha Hinds', 'Ty Simpkins', 'Veronica Brown', 'Olivia Wilde', 'Leslie Merrill', 'Alissa Haggis', 'Daniel Stern']","$35,000,000 ","$21,129,348 ",5.31 ,6.31 
tt0092644,Beverly Hills Cop II,6.2,['Tony Scott'],"['Danilo Bach', 'Daniel Petrie Jr.']","['Eddie Murphy', 'Judge Reinhold', 'Jrgen Prochnow', 'Ronny Cox', 'John Ashton', 'Brigitte Nielsen', 'Allen Garfield', 'Dean Stockwell', 'Paul Reiser', 'Gilbert R. Hill', 'Paul Guilfoyle', 'Robert Ridgely', ""Brian O'Connor"", 'Alice Adair', 'Eugene Butler']","$28,000,000 ","$153,665,000 ",6.42 ,6.31 
tt0083767,Creepshow,6.6,['George A. Romero'],"['Stephen King', 'and 1 more credit']","['Hal Holbrook', 'Adrienne Barbeau', 'Fritz Weaver', 'Leslie Nielsen', 'Carrie Nye', 'E.G. Marshall', 'Viveca Lindfors', 'Ed Harris', 'Ted Danson', 'Stephen King', 'Warner Shook', 'Robert Harper', 'Elizabeth Regan', 'Gaylen Ross', 'Jon Lormer']","$8,000,000 ","$19,733,000 ",6.02 ,6.31 
tt0805564,Lars and the Real Girl,7.4,['Craig Gillespie'],['Nancy Oliver'],"['Ryan Gosling', 'Emily Mortimer', 'Paul Schneider', 'R.D. Reid', 'Kelli Garner', 'Nancy Beatty', 'Doug Lennox', 'Joe Bostick', 'Liz Gordon', 'Nicky Guadagni', 'Patricia Clarkson', 'Karen Robinson', 'Maxwell McCabe-Lokos', 'Billy Parrott', 'Sally Cahill']","$12,000,000 ","$5,972,884 ",5.22 ,6.31 
tt0430105,Four Brothers,6.8,['John Singleton'],"['David Elliot', 'Paul Lovett']","['Mark Wahlberg', 'Tyrese Gibson', 'Andr Benjamin', 'Garrett Hedlund', 'Terrence Howard', 'Josh Charles', 'Sofa Vergara', 'Fionnula Flanagan', 'Chiwetel Ejiofor', 'Taraji P. Henson', 'Barry Shabaka Henley', 'Jernard Burks', 'Kenneth Welsh', 'Tony Nappo', 'Shawn Singleton']","$45,000,000 ","$74,484,168 ",5.82 ,6.31 
tt0102316,Little Man Tate,6.6,['Jodie Foster'],['Scott Frank'],"['Jodie Foster', 'Dianne Wiest', 'Adam Hann-Byrd', 'Harry Connick Jr.', 'David Hyde Pierce', 'Debi Mazar', 'P.J. Ochlan', 'Alex Lee', 'Michael Shulman', 'Nathan Lee', 'Celia Weston', 'Danitra Vance', 'Richard Fredette', 'George Plimpton', 'Jennifer Trier']","$10,000,000 ","$25,010,896 ",6.02 ,6.31 
tt0373283,Saints and Soldiers,6.8,['Ryan Little'],"['Matt Whitaker', 'Geoffrey Panos']","['Corbin Allred', 'Alexander Polinsky', 'Kirby Heyborne', 'Larry Bagby', 'Peter Holden', 'Ethan Vincent', 'Melinda Renee', 'Ruby Chase', 'Jeff Birk', 'Benjamin Gourley', 'Tane Williams', 'Randy Beard', 'Curt Doussett', 'Michael Buster', 'M. Casey Reeves']","$780,000 ","$1,310,270 ",5.82 ,6.31 
